target_id	title	author	year	candidate_count	decision	selected_qid	alternative_qids	confidence	issue_codes	reason	resolution_stage	decision_source	model	prompt_sha256	context_safe_fallback
OL21172511W	Martin Luther	Carl August Wildenhahn	1882	5	NO_MATCH		[]	high	"[""wrong_work""]"	The only literary-work candidate, Q135676336, is attributed to Carl David af Wirsén rather than Carl/Karl August Wildenhahn. The remaining candidates are a shipwreck, paintings, and a person; the Open Library note identifies a translation from Wildenhahn but does not establish any supplied candidate as that work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL22131405W	"Humorous tales from ""Blackwood."""		1933	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL2269514W	Johnny Got His Gun	Dalton Trumbo	1939	8	MATCH	Q2632297	[]	high	[]	Q2632297 is a work-level literary item explicitly identified as the 1939 novel Johnny Got His Gun by Dalton Trumbo, matching the target title, author, and year. The other same-title candidates are films or a disambiguation page.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL2342139W	A Puritan wooing	Frank Samuel Child	1898	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL24155638W	The Sweet Far Thing	Libba Bray	1900	9	MATCH	Q7767625	[]	high	[]	Q7767625 is a work-level literary item with the exact title “The Sweet Far Thing,” authored by Libba Bray, and is explicitly described as the 2007 novel. The target year 1900 is inconsistent but is outweighed by the exact title and author identity.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL247056W	Stories For Boys	Davis, Richard Harding	1891	11	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the 1891 literary work Stories for Boys by Richard Harding Davis. The exact-title candidate is a 1979 U2 song, while the remaining candidates are unrelated works or editions by the author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL2508117W	The false entry	C. W. Bardeen	1905	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL25854644W	Lamb's Creek	Don Miller	1914	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL262341W	Baum's American Fairy Tales	Baum, L. Frank	1901	9	MATCH	Q4743720	[]	high	"[""title_variant""]"	"Q4743720 is the work-level item for L. Frank Baum's American Fairy Tales, published in 1901. The target's title adds the possessive ""Baum's"" but clearly refers to the same work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL262454W	The Hound of the Baskervilles	Doyle, Arthur Conan	1900	7	MATCH	Q45192	[]	high	[]	Q45192 is the work-level literary item titled 'The Hound of the Baskervilles' by Arthur Conan Doyle, with exact title and author matches. The 1902 publication date is compatible with the target's 1900 record as supporting metadata, while the other exact-title candidates are film or television adaptations.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL28188566W	The Virginians	Thackeray, William Makepeace	1890	10	MATCH	Q7772832	[]	high	[]	Q7772832 is the work-level literary work The Virginians by William Makepeace Thackeray, matching the target title and author. The 1890 target year is consistent with a later edition of the novel.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL29270969W	Brideshead revisited	Evelyn Waugh	1944	13	MATCH	Q6992413	[]	high	[]	Q6992413 is the work-level literary item for Brideshead Revisited by Evelyn Waugh, with an exact title and matching author. The 1945 publication date is compatible with the target's 1944 date as a likely source-record discrepancy or edition timing.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL29277756W	The Four horsemen of the Apocalypse	Vicente Blasco Ibáñez	1918	12	MATCH	Q9024244	[]	high	[]	Q9024244 is a work-level literary item explicitly identified as the novel by Vicente Blasco Ibáñez, with the exact English title and the Spanish stated title corresponding to the target. The Open Library evidence describes an authorized English translation from the same Spanish work, which resolves to this underlying novel rather than to an edition.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL2965530W	Writing to sell	Scott Meredith	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32022231W	Keith of the 78th (Ibrahim Agha) Egypt 1807	Martin B. Dickson	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32090591W	The young ditch rider	Whitson, John Harvey	1899	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32092077W	Told after tea	M. Lee	1892	21	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the supplied candidates has the target title or represents a literary work from 1892; all are modern scientific articles by unrelated researchers. The author string M. Lee is also unresolved among the supplied author candidates.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL32095517W	An old soldier's story and other stories	Pansy	1887	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is Helen Lester, a different 1866 novel by Isabella Macdonald Alden (Pansy), and does not match the target title An old soldier's story and other stories.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL32098269W	Jack and Joe, or, The troublesome twins	E. Harcourt Burrage	1885	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32829840W	Little Red Riding Hood & the history of Tom Thumb	Rhys, Grace Little	1895	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32872974W	Bob Blunt, the traveller		1893	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL32873460W	Turnpike Dick, the star of the Road		1895	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL33162317W	"""A young vagabond"""	Zelotes R. Bennett	1882	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL33167130W	Tinkle the cat	Norah C. James	1932	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL33311854W	When the great apes came	Stuart Martin	1935	1	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	"The sole candidate is a 1999 scholarly article, ""Representation type of Schur algebras,"" not the 1935 literary work ""When the great apes came."" The resolved author identity is also likely unrelated to the target author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL33451434W	The Speer decimal index to science-fiction magazines	George Pubols	1949	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL3581432W	Tom Swift and His Giant Cannon	Victor Appleton	1913	33	MATCH	Q7817754	[]	high	[]	Q7817754 is a work-level literary item with the exact target title, matching 1913 publication date, and author Victor Appleton. Q134624771 has the same title but attributes it to Howard R. Garis and lacks supporting date or evidence connecting it to the target author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL3750796W	The  great Pike's Peak rush	Sabin, Edwin L.	1917	2	NO_MATCH		[]	high	"[""wrong_work""]"	Neither candidate matches the target title The Great Pike's Peak Rush; both are different literary works by Edwin L. Sabin.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL39422253W	The voyage of the 'Sesame.'.	A. C. Curtis	1910	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL395801W	Ārāyish-i maḥfil	Sher ʻAlī Jaʻfarī Afsos	1882	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL398860W	The little Duke, or, Richard the Fearless	Yonge, Charlotte Mary	1910	9	MATCH	Q112043863	[]	high	"[""title_variant""]"	"Q112043863 is a work-level literary item by Charlotte Mary Yonge, titled ""Richard the Fearless"" with the alias ""The Little Duke,"" matching the target title and subtitle. The 1910 target year is consistent with a later edition of the 1856 work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4072603W	The Bobbsey Twins at Meadow Brook	Laura Lee Hope	1915	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the candidates represents the specific work ""The Bobbsey Twins at Meadow Brook"". Q3520046 is the Bobbsey Twins series, while the remaining candidates are unrelated Edward Stratemeyer works."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL41007W	Tales (Cask of Amontillado / Descent Into the Maelstrom / Fall of the House of Usher / Gold Bug / Ligeia / Masque of the Red Death / Murders in the Rue Morgue / Pit and the Pendulum / Purloined Letter / William Wilson)	Poe, Edgar Allan	1930	5	NO_MATCH		[]	high	"[""wrong_work"", ""edition_or_translation""]"	The target is a specific collection combining ten Poe tales. The candidates represent The Fall of the House of Usher and Other Writings, its 2017 edition, or individual constituent works; none represents the target collection as a whole.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL42481664W	About Catherine de' Medici	Honoré de Balzac	1897	9	MATCH	Q3504971	[]	high	"[""title_variant""]"	The target is the 1897 English translation by Clara Bell of Balzac's Sur Catherine de Médicis, represented by the supplied work-level item Q3504971. The differing English/French titles are a translation variant, while the author and underlying work correspond.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43546223W	Behind the scenes in a $5,000 prize novel contest	William Heyliger	1946	2	NO_MATCH		[]	high	"[""wrong_work""]"	Neither supplied candidate matches the target title; both are distinct William Heyliger novels with different titles and publication years.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL43679478W	To Antinous	Edmund De Unger	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL43700579W	The boat club	Optic, Oliver	1926	3	NO_MATCH		[]	high	"[""wrong_work""]"	All supplied candidates are different literary works by Oliver Optic; none matches the target title The Boat Club.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL44451177W	The flight of the shadow	MacDonald, George	1891	17	NO_MATCH		[]	high	"[""wrong_work""]"	The target is George MacDonald's 1891 work The Flight of the Shadow, but none of the supplied candidates has that title or represents the same work; the candidates are unrelated works or works by other people named George Macdonald.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4616534W	Cress Delahanty	Jessamyn West	1945	1	NO_MATCH		[]	high	"[""wrong_work""]"	The supplied candidate is The Friendly Persuasion, a different 1945 novel by Jessamyn West; it does not represent Cress Delahanty.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4640224W	Fish in the Air	Kurt Wiese	1948	1	MATCH	Q85761108	[]	high	[]	"Q85761108 is a work-level literary item with the exact title ""Fish in the Air"" and the matching author Kurt Wiese (Q144520), and is described as the 1948 Caldecott picture book."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL476819W	The Christopher Robin story book	A. A. Milne	1929	9	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents The Christopher Robin Story Book; all have different titles and are unrelated works or collections by A. A. Milne.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL4893699W	Frank Merriwell's foes	Burt L. Standish	1902	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the work titled ""Frank Merriwell's Foes"". They are different Merriwell books, unrelated works, or the broader Merriwell series, despite the correct author alias."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5096695W	Colin Lowrie	Norah Lofts	1939	6	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""Colin Lowrie""; all represent different Norah Lofts novels."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL51209W	Prater Violet	Isherwood, Christopher	1945	10	MATCH	Q16238195	[]	high	[]	"Q16238195 is a work-level literary item explicitly titled ""Prater Violet,"" authored by Christopher Isherwood, and dated 1945, matching the target exactly."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL52153W	Babes in the darkling wood	H. G. Wells	1940	8	MATCH	Q139763399	[]	high	[]	"Q139763399 is a literary work titled ""Babes in the Darkling Wood"" by H. G. Wells, exactly matching the target title and author. The other exact-title candidate is a Nature scholarly article, not the target literary work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5304273W	Half hours with representative novelist of the nineteenth century, being passages from their works with brief biographies and introductions and a critical essay	Mackenzie Bell	1927	3	NO_MATCH		[]	high	"[""edition_without_work_item""]"	Q17902803 closely matches the target title, author, and year, but is explicitly an edition/version item and has no supplied work-level parent. The other candidates are unrelated biographical articles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5459157W	Antonia	Jessie Perry Van Zile Belden	1901	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the candidates represents the 1901 literary work Antonia by Jessie Perry Van Zile Belden. The only literary candidate is by a different author, while the others are a shipwreck, painting, dictionary entry, or musical work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL54887W	Beasley's Christmas Party	Booth Tarkington	1909	8	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the literary work ""Beasley's Christmas Party""; all have different titles, and several are unrelated works or plays by Booth Tarkington."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5602907W	A fine and private place	Mary Fitt	1947	8	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	None of the supplied candidates represents the 1947 work A Fine and Private Place by Mary Fitt. The exact-title literary candidates are works by Ellery Queen or Morley Callaghan, while the Mary Fitt-attributed candidate has a different title and is inconsistently linked to Kathleen Freeman.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5897300W	The firehouse mystery	Mary Adrian	1950	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL6289222W	Drums of destiny	Bruce Graeme	1947	1	NO_MATCH		[]	high	"[""wrong_work""]"	The supplied candidate is a 1937 film with the same title, whereas the target is a 1947 literary work by Bruce Graeme (Graham Montague Jeffries).	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
