quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Lear 2019_p2_b0	Lear 2019.pdf	2	block	53		A	Jonathan Lear is the John U. Nef Distinguished Service Professor at the Committee on Social Thought and in the Department of Philosophy and the Roman Family Director of the Neubauer Collegium for Culture and Society at the University of Chicago, as well as a Fellow of the American Academy of Arts and Sciences.	y is of a different order. Diamond speaks of “the experience of the mind’s not 2. SeeJonathanLear,“TheDifficultyofRealityandaRevoltAgainstMourning,”European JournalofPhilosophy26(Dec.2018):1197–1208.	stinguished Service Professor at the Committee on Social Thought and in the Department of Philosophy and the Roman Family Director of the Neubauer Collegium for Culture and Society at the University o	"A

この引用は学術論文"
Lear 2019_p7_i1	Lear 2019.pdf	7	inline	9		A	Judging by the sheer quantity of politically concerned artistry	edeadbecausewelackculturalresources toexpressrespectforahumanlifeandrememberwithouttherebyhonor- ing. Kottman criticizes me—and yet precisely what his criticism is keeps slipping away. He starts out:	and suggests that I am “asking us to bring coals to Newcastle”(pp.214,215).Butthesocialfactof“politicallyconcerned”art- istsisanobviouspartofouravailableculturalresources—indeed,thepo- liticalartisti	"A

この引用は、批評家"
Lear 2019_p10_i1	Lear 2019.pdf	10	inline	8		A	It is hard to escape the sense that.	,ifonetakesapositiontobenotonlypreposterous,but soself-evidentlypreposterousasnottoneedargument,itisagoodideato questionwhetheryouarecorrectinattributingittoanother.Again,there are the hedging words,	Hard for whom?Itisnothardforme.Theturnofphraseitselfsuggeststhattheau- thoratsomelevelgraspsthatheisstretchingthingsandcannotreallynail	A
Lee 2025_p1_b0	Lee 2025.pdf	1	block	18		D	1. D. W. Winnicott, Holding and Interpretation: Fragment of an Analysis (New York, 1986 ), p. 45 .	stening to their views on Charles Darwin and Sigmund Freud was a pleasure, whereas my method (of mostly disconnected, microscopic, unresolvable close readings) tended to states of confusion and pain.	erpretation: Fragment of an Analysis (New York, 1986), p. 45. Critical Inquiry, volume 52, number 1, Autumn 2025. © 2025 The University of Chicago. All rights reserved. Published by The University of	D
Lee 2025_p1_b1	Lee 2025.pdf	1	block	33		0	Critical Inquiry, volume 52 , number 1 , Autumn 2025 . © 2025 The University of Chicago. All rights reserved. Published by The University of Chicago Press. https://doi.org/ 10 . 1086 / 737013			A
Lee 2025_p2_b0	Lee 2025.pdf	2	block	39		A	2. Roland Barthes, “ Writers, Intellectuals, Teachers, ” in Image -Music -Text, trans. and ed. Stephen Heath (New York, 1997 ), p. 194 . My thanks to Zachary Samalin for reminding me of Barthes ’ s reversal of roles.			A
Lee 2025_p2_b1	Lee 2025.pdf	2	block	29		A	Wendy Anne Lee is associate professor in the English Department at New York University. She is the author of Failures of Feeling: Insensibility and the Novel ( 2019 ).	arthes, “Writers, Intellectuals, Teachers,” in Image -Music -Text, trans. and ed. Stephen Heath (New York, 1997), p. 194. My thanks to Zachary Samalin for reminding me of Barthes’s reversal of roles.	or in the English Department at New York University. She is the author of Failures of Feeling: Insensibility and the Novel (2019).	"A

この引用は、WENDY"
Lee 2025_p2_i1	Lee 2025.pdf	2	inline	14		X	Darwin meant X. The salient aspect is Y. We must continue to ask Z.	ould not cut it. I wanted them to pick up pieces of thought, shapes and shells of utterance, and jagged ends of conversation with me. They refused. They preferred a more direct order of transmission:	I refused. In a seminar on D. W. Winnicott a few weeks later, I used his transcript of an analytic session to intervene in our dynamics. I recapitulated Winnicott’s question to the patient, Who has t	"X

判定理由：
引用"
Lee 2025_p2_i2	Lee 2025.pdf	2	inline	17		C	expos[ing] himself to all sorts of painful adventures . . .coming unstuck piecemeal in front of everybody.	” when the guest faculty had taught, I quoted again from the transcript: “The question is, where is the penis?” As Roland Barthes explains, the teacher is not the analyst but, in fact, the analysand,	2 Backed into a corner of my own making, my last resort was to concede the comfort and reassurance of phallic presence. A professor with a penis can confer instantaneous significance, I coaxed. Especi	C
Lee 2025_p3_b0	Lee 2025.pdf	3	block	48	(Middlesex, 1968)	0	3. See Winnicott, The Child, the Family, and the Outside World (Middlesex, 1968 ). 4. Winnicott, “ Hate in the Counter-Transference, ” International Journal of Psychoanalysis 30 (Jan. 1949 ): 69 ; hereafter abbreviated “ HCT. ” 5. Winnicott, Human Nature (New York, 1988 ), p. 69 .	s paper, “It seems to me doubtful whether a human child as he develops is capable of tolerating the full extent of his own hate in a sentimental environment. He needs hate to hate. If this is true, a	mily, and the Outside World (Middlesex, 1968). 4. Winnicott, “Hate in the Counter-Transference,” International Journal of Psychoanalysis 30 (Jan. 1949): 69; hereafter abbreviated “HCT.” 5. Winnicott,	A
Lee 2025_p3_i1	Lee 2025.pdf	3	inline	36		A	However much he loves his patients he cannot avoid hating them, and fearing them, and the better he knows this the less will hate and fear be the motive determining what he does to his patients.	otics.3 Not only do analysts and psychiatrists experience hatred of their patients, he argued, but they must also work through and, therefore, be able to use their hatred in any successful treatment.	4 The clinical goal is “to be able to hate the pa­ tient objectively,” or as justified by the patient’s behavior and not deriving from the analyst’s “vast reservoirs of unconscious hate belonging to t	"A

この引用は精神分析"
Lee 2025_p3_i2	Lee 2025.pdf	3	inline	9	(“HCT,” p. 70)	A	to be able to hate the pa­ tient objectively,	ves his patients he cannot avoid hating them, and fearing them, and the better he knows this the less will hate and fear be the motive determining what he does to his patients.”4 The clinical goal is	or as justified by the patient’s behavior and not deriving from the analyst’s “vast reservoirs of unconscious hate belonging to the past and to inner conflicts” (“HCT,” p. 70). Once sifted from these	"A

この引用は学術書または"
Lee 2025_p3_i3	Lee 2025.pdf	3	inline	13	(“HCT,” p. 70)	A	vast reservoirs of unconscious hate belonging to the past and to inner conflicts	e motive determining what he does to his patients.”4 The clinical goal is “to be able to hate the pa­ tient objectively,” or as justified by the patient’s behavior and not deriving from the analyst’s	(“HCT,” p. 70). Once sifted from these reservoirs, hatred directly elicited by the patient has a distinct, even vital, role to play in the course of treatment. “If the pa­ tient seeks objective or ju	"A

この引用は学術的文"
Lee 2025_p3_i4	Lee 2025.pdf	3	inline	26	(“HCT,” p. 72)	D	If the pa­ tient seeks objective or justified hate he must be able to reach it, else he can­ not feel he can reach objective love	ing to the past and to inner conflicts” (“HCT,” p. 70). Once sifted from these reservoirs, hatred directly elicited by the patient has a distinct, even vital, role to play in the course of treatment.	(“HCT,” p. 72). To really love me, you need first to hate me, to react accurately and honestly to what I am showing you. Only then can I trust you. This is, effectively, conditional love, and the con	D
Lee 2025_p3_i5	Lee 2025.pdf	3	inline	10	(“HCT,” p. 73)	C	The baby is a danger.... She has to love him	hates her infant from the word go” (“HCT,” p. 73). The landscape of the mother’s hatred—or, more specifically, her ongoing capacity to tolerate her fear, anger, and resentment and not to act on them (	)—is part of the baby’s facilitating environment (“HCT,” p. 73). In these “good enough” conditions (reconstructed in analysis), the baby gradually recog­ nizes objects as existing in their own right,	C
Lee 2025_p4_b0	Lee 2025.pdf	4	block	26	(June 2007 )	A	6. Sara Matthews, “ Some Notes on Hate in Teaching, ” Psychoanalysis, Culture, & Society 12 (June 2007 ): 188 ; hereafter abbreviated “ SN. ”			A
Lee 2025_p4_i1	Lee 2025.pdf	4	inline	8	(“HCT,” pp. 74, 72)	A	what he has been through on the patient’sbehalf	(why care must be “enough” but not perfect), the analyst must communicate his aversion directly. “A matter fraught with danger,” it is cru­ cial that the analyst with “the most careful timing” share	and convey the great strain he has been under to suppress his loathing (“HCT,” pp. 74, 72). Hate needs hate. That is, the nonviolent admission of hate by someone who has continued to love and help yo	"A

この引用は学術的な"
Lee 2025_p4_i2	Lee 2025.pdf	4	inline	19		A	the student’s transference of hate onto the figure of authority and the teacher’s countertransference of hate onto the student.	vironment” that makes no space for hatred will keep its subjects infantile, fake, and ill. In “Some Notes on Hate in Teaching” (2007), Sara Matthews applies Winnicott’s theory to add a third scene in	6 For Matthews, the psychical dynamics of the classroom (“identifications made in the fraught and dangerous geography of hate be­ tween teachers and students”) form the primary condition for learning	"A

この引用は、SARA MATTHEWS の"
Lee 2025_p4_i3	Lee 2025.pdf	4	inline	15	(“SN,” p. 186)	A	identifications made in the fraught and dangerous geography of hate be­ tween teachers and students	hird scene in “the student’s transference of hate onto the figure of authority and the teacher’s countertransference of hate onto the student.”6 For Matthews, the psychical dynamics of the classroom (	) form the primary condition for learning (“SN,” p. 186). Like the mother/analyst so, too, “the teacher must tolerate the student’s hatred as well as her own” (“SN,” p. 188). Matthews quotes from Winn	"A

この引用は、MATTHEWS という批"
Lee 2025_p4_i4	Lee 2025.pdf	4	inline	12	(“SN,” p. 188)	A	the teacher must tolerate the student’s hatred as well as her own	ssroom (“identifications made in the fraught and dangerous geography of hate be­ tween teachers and students”) form the primary condition for learning (“SN,” p. 186). Like the mother/analyst so, too,	(“SN,” p. 188). Matthews quotes from Winnicott’s list of reasons for the mother’s hatred, simply substituting “student” for “baby” and “teacher” for “mother”: “The student is ruthless, treats her as	"A

この引用は学術書または"
Lee 2025_p4_i5	Lee 2025.pdf	4	inline	57	(“SN,” p. 188)	A	The student is ruthless, treats her as scum, as an unpaid servant. . .. At first the student does not know all what the teacher does or what the teacher sacrifices for her. Espe­ cially the student cannot allow for her hate.... The student excites her but frustrates—she mustn’t eat her or trade in sex with her	the student’s hatred as well as her own” (“SN,” p. 188). Matthews quotes from Winnicott’s list of reasons for the mother’s hatred, simply substituting “student” for “baby” and “teacher” for “mother”:	(“SN,” p. 188). Applying Winnicott’s logic, Matthews argues that the teacher must ac­ knowledge her hatred so as to distinguish between what is personal (arising from those vast unconscious reserves)	"A

この引用は、学術書"
Lee 2025_p4_i6	Lee 2025.pdf	4	inline	42	(“SN,” p. 191)	A	If a wish of psychoanalysis is that we become educated to that which we find unbearable in our own desires, then an ‘objective study’ of hate might be thought of as the capacity to work through, or make insight from, one’s affect,	etween what is personal (arising from those vast unconscious reserves) and what anyone else would find up­ setting about the student’s behavior (the ideal of objective hatred). Mat- thews elaborates,	a goal made difficult, if not impossible, she ad­ mits, by the teacher’s unconscious identifications (“SN,” p. 191). In a final 6. Sara Matthews, “Some Notes on Hate in Teaching,” Psychoanalysis, Cul	"A

この引用は、学者による"
Lee 2025_p5_b0	Lee 2025.pdf	5	block	33		A	7. Winnicott ’ s recourse to conditional perfect tense (not just “ should have done ” but “ should have had to have done ” ) is noteworthy for its counterfactual, epistemological determinism.			"A

この引用は、WINNIC"
Lee 2025_p5_i1	Lee 2025.pdf	5	inline	8	(“SN,” p. 191)	A	a mea­ sure of both thinking and feeling,	Critical Inquiry / Autumn 2025 135 shrugging gesture, Matthews suggests psychoanalysis for teachers,	and the comfort that, like the therapy hour, there is always an end of class (“SN,” p. 191). These condolences strike me as less valuable than the transitive comparison of students to psychotics who,	"A

この引用は学術誌"
Lee 2025_p5_i2	Lee 2025.pdf	5	inline	8	(“HCT,” p. 71)	A	a differ­ ent type and degree of strain,	ansitive comparison of students to psychotics who, as Winnicott insists, have greater need (than neurotics) for the ana­ lyst’s hatred. It is the countertransference with psychotics, which involves a	that concerns Winnicott (“HCT,” p. 71). With psychotics, the normal, professional resources for keeping hatred at bay “and even unfelt” (it’s your job, you get paid, it’s interesting, it ends) lose e	"A

このテキストはウィニ"
