filename	sent_idx	sentence
Laugier 2019.pdf	4	HenryD.Thoreau,Walden:AFullyAnnotatedEdition,ed.JeffreyS.Cramer(NewHa- ven,Conn.,2004),p.1;hereafterabbreviatedW.
Laugier 2019.pdf	5	principleofself-reliance,whichencouragesindividualstorefusethecom- mon,acceptedlawandtobasethemselvesinsteadontheirownconviction thatthelawisunjustandunsuitable.ThismoralprinciplesaysthatIcan andImustopposethecommonlawandisolatemyselffromsocietyifIdo notrecognizemyself init.
Laugier 2019.pdf	6	"Civil disobedience is a voluntary and conspicuous refusal to obey a regulatorytext.Itisaveryspecificformofactionandentailsnonviolent, collective, and public refusal to fulfill a legal or regulatory obligation on the grounds that it violates some ""higher principle."" The goal of the ac- tion is to draw punishment, so that the legitimacy of the obligation in questionmaybeassessedincourt.Noteveryformofnoncompliancewith the law constitutes civil disobedience."
Laugier 2019.pdf	8	Therefusaltoobeyanunjustlaw,farfromsignalingarejectionofpol- itics,isanappealtoexpandtherightsandfreedomsthatademocracyaf- fords its citizens.
Laugier 2019.pdf	9	"This is what Albert Ogien and I tried to capture with Pourquoidésobéirendémocratie?(WhyDisobeyinDemocracy?).2Bycom- bining two pragmatic approaches—sociology and philosophy—we at- temptedtojustifycivildisobedienceandtheOccupymovementsofthelast decade,notonlyasformsofdefenseofdemocracyandits""principle,""3but alsoasexpressionsandimmanentimplementationsofdemocracy."
Laugier 2019.pdf	10	In2010,whenOgienandIfirstbegantotrytorehabilitatetheconcept ofcivildisobedience, wehadquiteabitofworktodo,foritwasconsid- ered an outdated, inadequate, and even toxic form of political action.
Laugier 2019.pdf	11	In a democratic regime, freedom of the vote, of expression, of assembly, of strike
Lear 2019.pdf	0	"II fi fi Dif culties with the Dif culty Jonathan Lear Inhiscommentonmyessay,PaulKottmansaysthatnotonlyaretheis- sues""unquestionablyimportant""butthatmywayofraisingthem""isitself significant"" (Paul Kottman, ""Playing with the Dead: A Response to Jona- thanLear,""CriticalInquiry46[Autumn2019]:212).Iagree.ButKottman misunderstands myway ofraising them—and thisinitialmisunderstand- ing distortstherestofhisinterpretation."
Lear 2019.pdf	1	"Kottmansaysthat,forme,""theissuesremainmurkyifassessedonlyon thebasisofestablishedfactsorbeliefsoropinions.Weneedsomethingother thanhistoricalknowledgeormoraljudgment—anadditionLearcalls'eth- icalimagination'—inordertograsptheissuesatstake""(p.212).Thischar- acterization gets me wrong on a number of levels, all of them important."
Lear 2019.pdf	2	"Idonottalkaboutissuesbeingmurky.Italkaboutthedifficultyofre- ality—andIusethatphraseinthespecialsensethatCoraDiamondeluci- datedinherclassicpaper,""TheDifficultyofRealityandtheDifficultyof Philosophy.""1 It is crucial to grasp the irony in her use—an irony that is atthesametimeutterlyearnest.Normally,difficultiesofrealityarediffi- culties we encounter in the world—difficulties in figuring out what todo in emotionally or ethically challenging situations, difficulties with things thatwerelyonbreakin"
Lear 2019.pdf	4	"SeeCoraDiamond,""TheDifficultyofRealityandtheDifficultyofPhilosophy,""Partial Answers1(June2003):1–26.SeetooTedHughes's""SixYoungMen,""inCollectedPoems,ed."
Lear 2019.pdf	5	PaulKeegan(NewYork,2003),pp.45–46.
Lear 2019.pdf	6	226 Jonathan Lear / Rejoinder thingsmightgetmurky.Buthoweverimportantthesedifficultiesare—andI donotwanttoputanyupperboundontheirsignificance;ontheirpotential tooccasionsuffering,trauma,joy,insight,blindness—theyareinner-worldly difficulties;problemswecomeuponlivingintheworld.Someofthesedif- ficultiesarewhatAristotlecalledaporiai:momentswhenwearepuzzledby phenomena that current theories do not adequately explain.
Lear 2019.pdf	7	By contrast, withthe difficultyofrealityinDiamond'ssense,worldliness itself becomes problematic.Letmesayafewwordsaboutthis.Diamondexaminesanex- perience(capturedinapoembyTedHughes)inwhichthenarratorislook- ingataphotograph,takenfortyyearsearlier,ofsixyoungmenafewmonths beforetheywereslaughteredintheFirstWorldWar.Icannotheregointo thedetailsofDiamond'sreading—thoughIhavediscussedheressayelse- where2—but a central point is that we miss thepoem if we think of itin termsofdifficultiesweconfrontlivin
Lear 2019.pdf	8	But for Diamond, this poemexpressesadifferentsortof difficulty:thatof theelementalcatego- rieswithwhichweorganizetheworld—aliveordead?imageorreality?past orpresent?coherentorincoherent?animateorinan
Lee 2025.pdf	0	"Hate, Consent, Play Wendy Anne Lee ""The Question Is, Where Is the Penis?""1 In the still-masked semester of spring 2022, I taught a graduate seminar purportedly on affect theory, which was, without question, the worst class room experience of my life."
Lee 2025.pdf	1	I can only imagine how the students felt, but I doubt I was alone when, during our midpoint coffee break, I fought the urge every Monday to run away.
Lee 2025.pdf	2	My panic arose from a deepening observation that no one was offering anything real, that is, raising questions about the words we had read that would matter personally to figure out or even just to express.
Lee 2025.pdf	3	The absence of authentic and specific inquiry, coupled with my pedagogical helplessness to fill or transform it, wracked me with dread.
Lee 2025.pdf	4	For the first time, I calculated the number of years before I could retire.
Lee 2025.pdf	5	What made it worse was that there had been two successful meetings, both occasions on which I had invited faculty guests to participate.
Lee 2025.pdf	6	No one had taken up the text in any detail, but the discussions had managed to be lively and insightful.
Lee 2025.pdf	7	Afterwards, the students remarked that they had truly en joyed these classes, an admission that sparked my low-grade resentment for the rest of the term, directed largely toward my fellow faculty, who (no fault of their own) both happened to be tall, white, charismatic males.
Lee 2025.pdf	8	In truth, these details hardly mattered because the role of any seminar guest is to be charming, and they were.
Lee 2025.pdf	9	Listening to their views on Charles Darwin and Sigmund Freud was a pleasure, whereas my method (of mostly disconnected, microscopic, unresolvable close readings) tended to states of confusion and pain.
Lee 2025.pdf	13	Winnicott, Holding and Interpretation: Fragment of an Analysis (New York, 1986), p.
Lee 2025.pdf	15	132 Wendy Anne Lee / Hate, Consent, Play I should have been mature enough to offer the instruction they needed, especially during that fraught period of returning to the classroom.
Lee 2025.pdf	16	But un moored myself, I had my own group needs.
Lee 2025.pdf	17	Why did I need them to close read with me?
Lee 2025.pdf	18	Because I needed to play, to enter a zone of pushing and pok ing at the objects before us, still there, still waiting to be handled.
Lee 2025.pdf	19	Lecturing would not cut it.
Lee 2025.pdf	20	I wanted them to pick up pieces of thought, shapes and shells of utterance, and jagged ends of conversation with me.
Lee 2025.pdf	22	"They preferred a more direct order of transmission: ""Darwin meant X."
Lee 2025.pdf	23	The salient aspect is Y.
Lee 2025.pdf	24	"We must continue to ask Z."" I refused."
Lee 2025.pdf	27	Winnicott a few weeks later, I used his transcript of an analytic session to intervene in our dynamics.
Lee 2025.pdf	28	I recapitulated Winnicott's question to the patient, Who has the penis in the room?
Lee 2025.pdf	29	and asked how they understood our roles in the seminar.
Lee 2025.pdf	30	I asked if it were possible to explore any anxieties that attached to those roles and to consider what it would take to loosen those positions.
Lee 2025.pdf	31	"When a student repeated that they ""liked class the most"" when the guest faculty had taught, I quoted again from the transcript: ""The question i"
Lefebvre 2022.pdf	0	Photography and Semiotics: Use and Purpose Martin Lefebvre 1.
Lefebvre 2022.pdf	1	Introduction It hasbecomecommonplaceinstudiesofphotographytocallonCharles Peirce'sconceptofindexicalitytoaccountforwhatappearstobeauniquere- lation that photography entertains with the physical world.
Lefebvre 2022.pdf	2	Peirce himself sometimes used photographs toexemplifywhat hemeantbyan index.But healsousedphotographstoexemplifywhathecalledadicentsign.Further- more,photographscanequallybeusedtorepresenticonicallyorsymbolically, andtheymaybeinterpretedinsuchawaythattheystandasrhematicsigns— meaning that indexicality alone does not exhaust the semiotic or represen- tational potential of photography.
Lefebvre 2022.pdf	3	So, what then is the semiotic nature of photographs?TheargumentIpresenthereisthatnosuchnaturecanbede- terminedapriori;rather,wemustconsiderhowandforwhatpurposeagiven photograph is used as a sign of something.
Lefebvre 2022.pdf	4	A key, though often neglected, aspectofPeirce'ssemioticsisthatanythingthatactsasasigndoessorelative toapurposeandrelativetothesortofpurposeitisapttosustaininagiven situation.
Lefebvre 2022.pdf	6	Peirce on Photography: Basic Principles On thefaceofit,photographymightseemtolenditselftoastraightfor- wardsemioticaccount.WeknowthatPeirceoftenusedittoillustratedif- ferent types ofsigns, especially theindex and thedicent signs, though itis also said to involve an iconic sign.
Lefebvre 2022.pdf	7	Both the icon and the index have been mainstaysindiscussionsofphotographyfordecades,thoughitistheindex thatusuallygetssingledoutbecauseitappealstotheideaofthephotograph asatraceofwhateverstoodinfrontofthecamera.Mostphotographyschol- arshavesincereferencedPeirceandtheindexintheirwork.Yettheresults havebeenmixed,ascanbeseenbytheroundtablediscussionpublishedby James Elkins in Photography Theory.1 A good deal of the difficulties these scholarsfaceinaddressingindexicalityisthattheytoooftendivorcethei
Lefebvre 2022.pdf	8	SeePhotographyTheory,ed.JamesElkins(NewYork,2007).
Lefebvre 2022.pdf	10	"SeeMartinLefebvre,""TheArtofPointing:OnPeirce,Indexicality,andPhotographic Images,""inPhotographyTheory,pp.220–44."
Lefebvre 2022.pdf	11	"purchase of the index by resorting to a ""thin,""3 ""restricted,""or ""diminished"" accountofit.4Weneedinsteadathickerunderstandingoftheindex(andof afewothertypesofsigns)inthecontextofPeirce'sphilosophy,arguingthat unlessweconsiderthewaysbothimageproducersandviewersusephotosas signsanddistinguishtheirpurposes fordoingso,verylittlewillcome from theideathatthephotographisanindex(oranyotherkindofsign,forthat matter)."
Lefebvre 2022.pdf	13	The Index TheindexisoneofthemostfamiliartypesofsignsfromPeirce'ssemi- otic taxonomies—along with the icon and symbol—outside the circle of Peircescholars.Peircerecognized that,shouldcognitionrelyonlyongen- eral terms or concepts, there could be no reference, no direct connection, andnopointofcontactbetweentherepresentationsweuseandtheworld.
Lefebvre 2022.pdf	14	Theuniversewhichisthere
Levine 2025.pdf	0	Dump Puppetry: Ecology, Play, and Object Performance Gabriel Levine Asmalltabletop—acardtableorTVtable.Sometimesbare,sometimes coveredwithstuff:householdobjects,knickknacks,kitchenutensils,bric- a-brac,toys,trinkets.Usuallymass-produced,fromafive-and-dimestoreor thetrash,cheaplymade,oftenplastic.Asingleperformer,sometimesrum- pledandunassuming,beginstomovethingsaroundthetable.Perhapsthere is a comic or satiric narrative, delivered in a commanding voice.
Levine 2025.pdf	1	Perhaps thereissilence,theperformer'spurposefulgesturesinterruptedbysounds andwordsdeliveredastinyexplosionsofmeaning.Perhapstheperformer crouchesunderthetable,hidinginacavesurmountedbythedebrisofman- ufacturedchildhooddreams.Inanycase,thereisaperformer,atable,anda pileofthings:therawmaterialforobjecttheaterorready-madepuppetryor tabletopspectacles,dependingontheartist'spreferrednomenclature.It'sthe late1970sorearly1980s,inadingyloft,acitypark,orasmalltheatre,indown- townNewYorkortheFrenchbanlie
Levine 2025.pdf	2	Meanwhile, far from the performance, the gears of the capitalist economy keepturning,factoriesmanufacturingnewstuffthatbeforelongcouldplay astarringroleinthisidiosyncraticdreamworld.
Levine 2025.pdf	3	Unlessotherwisenoted,alltranslationsaremyown.
Levine 2025.pdf	4	348 Gabriel Levine / Dump Puppetry Inthelate1970s,intheUSandFranceespecially,performerslatchedon tothiskindofminiaturejunkperformance,objecttheater,orready-made puppetry.Astheydid,theyinventedantecedents,atraditioninwhichtoin- sertthemselves.Duchamphadalreadyofferedthemass-producedinverted urinal,hatrack,andotherready-madesasobjetsd'artworthyofaestheticcon- templation.Futurists'andDadaists'objectcabaretswerefollowedbyJohn Cage'ssonicobjects(asinthetelevisionperformanceWaterWalk),Fluxus's use of 
Levy 2021.pdf	0	"Temporalities of Israel/Palestine: Culture and Politics Lital Levy ""Theoccupationdeprivesyouofyourhumanitybydeprivingyouofthe abilitytocontroltime.""SobeginsAlaHlehel'sruminationsonthetempo- ralityoftheoccupationinhisessay""BloatedTimeandtheDeathofMean- ing.""Hlehelcontinues:""HowdoesaPalestinianknowlifeispassingby?By theendlessredtileroofs[ofsettlementhomes],whichstandout...andin- crease,amidtheverdancyofhisconfiscatedland.Theredtilesareinservice totheoccupation."
Levy 2021.pdf	1	"Theyarethetruestindicator oftime,over fiftyyears of killingtime.""1ToHlehel,theubiquitousredroofsofWestBanksettlements attesttothecolonizationofPalestiniantime.Tilebytile,eachredsquarevi- suallymarksandmeasuresaminute,anhour,oradayofasubvertedand denaturedPalestiniantemporalitythatleavesitssubjectsrunninginplace."
Levy 2021.pdf	2	"""Andso,""Hlehelruminates, time loses its meaning, but the greater tragedy ."
Levy 2021.pdf	5	is that time's los- ing its meaning becomes part of the routine.
Levy 2021.pdf	9	The occupation does not kill you with bullets, most of the time, but with the pistol of time.
Levy 2021.pdf	13	Time weighs heavily on you, becoming as heavy as a dark winter cloudbank.
Levy 2021.pdf	17	"A Palestinian in the West Bank faces time more often than he ever faces a tank or a rifle.2 Hlelel's turn to ""bloated time"" as the defining experience of the Israeli occupation is a striking move in a discourse so conspicuously obsessed Unlessotherwisenoted,alltranslationsaremyown."
Levy 2021.pdf	19	"AlaHlehel,""BloatedTimeandtheDeathofMeaning,""inKingdomofOlivesandAsh: WritersConfronttheOccupation,ed.AyeletWaldmanandMichaelChabon(NewYork,2017), pp.19,20."
Levy 2021.pdf	22	676 Lital Levy / Temporalities of Israel/Palestine with the politics of space.
Levy 2021.pdf	23	To talk about Palestine and Israel is typically to engage the perennial disputes around borders, land ownership, closures, settlement construction, building rights and permits, destroyed or appro- priated spaces, and holy or symbolic spaces.
Levy 2021.pdf	24	The politics of space and the spatialityofpartition—thecheckpoint,borders,theSeparationWall—per- meate Palestinian life and infuse its cultural expression.
Levy 2021.pdf	25	And indeed, both theIsraelioccupationandthegeopoliticalframeworkofpartitionhaveen- genderedahermeneuticframeworklargelypremisedonthedifferentiation of Israeli and Palestinian space.
Levy 2021.pdf	26	But for reasons I will discuss, attention to temporality is increasingly salient in the cultural consciousness of Israel/ Palestine.
Levy 2021.pdf	27	In this article, I bring insights from the social sciences to bear onclosereadingsofliteratureandfilminordertochartarelationalhistory of temporality in Palestinian and Israeli thought and cultural discourse.
